DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1016/j.jss.2018.07.001,The next 700 CPU power models,"Maxime Colmant, Romain Rouvoy, Mascha Kurpicz-Briki, Anita Sobe, P. Felber, L. Seinturier",Journal of Systems and Software,2018,(missing abstract),221409626,36,64,,
(missing DOI),Experimentation in Software Engineering: An Introduction,"Claes Wohlin, Per Runeson, Martin Höst, Magnus C. Ohlsson, Bjöorn Regnell, Anders Wesslén",(missing journal),2011,"The purpose of Experimentation in Software Engineering: An Introduction is to introduce students, teachers, researchers, and practitioners to experimentation and experimental evaluation with a focus on software engineering. The objective is, in particular, to provide guidelines for performing experiments evaluating methods, techniques and tools in software engineering. The introduction is provided through a process perspective. The focus is on the steps that we go through to perform experiments and quasi-experiments. The process also includes other types of empirical studies. The motivation for the book emerged from the need for support we experienced when turning our software engineering research more experimental. Several books are available which either treat the subject in very general terms or focus on some specific part of experimentation; most focus on the statistical methods in experimentation. These are important, but there were few books elaborating on experimentation from a process perspective, none addressing experimentation in software engineering in particular. The scope of Experimentation in Software Engineering: An Introduction is primarily experiments in software engineering as a means for evaluating methods, techniques and tools. The book provides some information regarding empirical studies in general, including both case studies and surveys. The intention is to provide a brief understanding of these strategies and in particular to relate them to experimentation. Experimentation in Software Engineering: An Introduction is suitable for use as a textbook or a secondary text for graduate courses, and for researchers and practitioners interested in an empirical approach to software engineering. (Less)",261457827,3482,0,,
10.1145/1449913.1449918,Efficient compilation techniques for large scale feature models,"Marcílio Mendonça, A. Wąsowski, K. Czarnecki, D. Cowan",International Conference on Generative Programming: Concepts and Experiences,2008,"Feature modeling is used in generative programming and software product-line engineering to capture the common and variable properties of programs within an application domain. The translation of feature models to propositional logics enabled the use of reasoning systems, such as BDD engines, for the analysis and transformation of such models and interactive configurations. Unfortunately, the size of a BDD structure is highly sensitive to the variable ordering used in its construction and an inappropriately chosen ordering may prevent the translation of a feature model into a BDD representation of a tractable size. Finding an optimal order is NP-hard and has for long been addressed by using heuristics.
 We review existing general heuristics and heuristics from the hardware circuits domain and experimentally show that they are not effective in reducing the size of BDDs produced from feature models. Based on that analysis we introduce two new heuristics for compiling feature models to BDDs. We demonstrate the effectiveness of these heuristics using publicly available and automatically generated models. Our results are directly applicable in construction of feature modeling tools.",216268813,167,29,,
10.1109/icstw.2017.44,Combinatorial Interaction Testing for Automated Constraint Repair,"A. Gargantini, J. Petke, M. Radavelli","International Conference on Software Testing, Verification and Validation Workshops",2017,"Highly-configurable software systems can be easily adapted to address user's needs. Modelling parameter configurations and their relationships can facilitate software reuse. Combinatorial Interaction Testing (CIT) methods are already often used to drive systematic testing of software system configurations. However, a model of the system's configurations not conforming with respect to its software implementation, must be repaired in order to restore conformance. In this paper we extend CIT by devising a new search-based technique able to repair a model composed of a set of constraints among the various software system's parameters. Our technique can be used to detect and fix faults both in the model and in the real software system. Experiments for five real-world systems show that our approach can repair on average 37% of conformance faults. Moreover, we also show it can infer parameter constraints in a large real-world software system, hence it can be used for automated creation of CIT models.",127071410,24,32,,
10.1145/3194133.3194138,Learning Non-deterministic Impact Models for Adaptation,"Francisco Duarte, R. G. Martinez, P. Romano, A. Lopes, L. Rodrigues",International Symposium on Software Engineering for Adaptive and Self-Managing Systems,2018,"Many adaptive systems react to variations in their environment by changing their con guration. Often, they make the adaptation decisions based on some knowledge about how the reconfiguration actions impact the key performance indicators. However, the outcome of these actions is typically affected by uncertainty. Adaptation actions have non-deterministic impacts, potentially leading to multiple outcomes. When this uncertainty is not captured explicitly in the models that guide adaptation, decisions may turn out ineffective or even harmful to the system. Also critical is the need for these models to be interpretable to the human operators that are accountable for the system. However, accurate impact models for actions that result in non-deterministic outcomes are very difficult to obtain and existing techniques that support the automatic generation of these models, mainly based on machine learning, are limited in the way they learn non-determinism. In this paper, we propose a method to learn human-readable models that capture non-deterministic impacts explicitly. Additionally, we discuss how to exploit expert's knowledge to bootstrap the adaptation process as well as how to use the learned impacts to revise models defined offline. We motivate our work on the adaptation of applications in the cloud, typically affected by hardware heterogeneity and resource contention. To validate our approach we use a prototype based on the RUBiS auction application.",181142300,18,37,,
10.1145/2648511.2648513,Search based software engineering for software product line engineering: a survey and directions for future work,"M. Harman, Yue Jia, J. Krinke, W. Langdon, J. Petke, Yuanyuan Zhang",SPLC,2014,"This paper presents a survey of work on Search Based Software Engineering (SBSE) for Software Product Lines (SPLs). We have attempted to be comprehensive, in the sense that we have sought to include all papers that apply computational search techniques to problems in software product line engineering. Having surveyed the recent explosion in SBSE for SPL research activity, we highlight some directions for future work. We focus on suggestions for the development of recent advances in genetic improvement, showing how these might be exploited by SPL researchers and practitioners: Genetic improvement may grow new products with new functional and non-functional features and graft these into SPLs. It may also merge and parameterise multiple branches to cope with SPL branchmania.",218185018,162,191,,
10.1007/s11219-011-9152-9,SPL Conqueror: Toward optimization of non-functional properties in software product lines,"Norbert Siegmund, Marko Rosenmüller, Martin Kuhlemann, Christian Kästner, S. Apel, G. Saake",Software quality journal,2011,(missing abstract),276661583,241,78,,
10.1109/mc.2009.327,Models@ Run.time to Support Dynamic Adaptation,"Brice Morin, Olivier Barais, J. Jézéquel, F. Fleurey, Arnor Solberg",Computer,2009,"self-adaptive systems. A DAS can be conceptualized as a dynamic software product line in which vari-abilities are bound at runtime. 1 Similar to traditional SPLs, 2 the number of possible configurations of a DSPL grows combinatorially with the number of variation points and variants. In an SPL, products are derived by human decisions and are totally independent; a DSPL also must handle the migration paths between those configurations. The configurations produced by a DSPL are thus highly dependent: The system should evolve at runtime between its current configuration (source) and a new configuration (target) through a safe migration path (transition). Several stimuli trigger these transitions: context changes, user preferences, and so on. The DSPL must provide support for describing the adaptation logic. A DSPL's execution can be abstracted as a highly connected state machine, 3,4 where the states are the possible system configurations and the transitions the migration paths. Fully specifying this state machine lets the designer perform extensive simulation, validation, and testing of the system's dynamic variability before actually implementing the system. 5 Model-driven engineering (MDE) techniques then make it possible to fully generate the adaptive sys-tem's code 4 from the state machine specification. T oday's society increasingly depends on software systems deployed in large companies, banks, airports, and so on. These systems must be available 24/7 and continuously adapt to varying environmental conditions and requirements. Such dynamically adaptive systems exhibit degrees of variability that depend on user needs and runtime fluctuations in their contexts. Engineers can develop DASs by defining several variation points. Depending on the context , the system dynamically chooses suitable variants to realize those variation points. These variants may provide better quality of service (QoS), offer new services that did not make sense in the previous context, or discard some services that are no longer useful. DASs range from small embedded systems to large systems of systems and from human-driven to purely An approach for specifying and executing dynamically adaptive software systems combines model-driven and aspect-oriented techniques to help engineers tame the complexity of such systems while offering a high degree of automation and validation.",194652174,447,19,,
10.1007/s10270-018-0662-9,Tradeoffs in modeling performance of highly configurable software systems,"Sergiy S. Kolesnikov, Norbert Siegmund, Christian Kästner, A. Grebhahn, S. Apel",Journal of Software and Systems Modeling,2018,(missing abstract),280606544,102,46,,
10.1016/j.rser.2017.02.023,A review and analysis of regression and machine learning models on commercial building electricity load forecasting,"Baran Yildiz, Jose I. Bilbao, Alistair B. Sproul",Renewable & Sustainable Energy Reviews,2017,(missing abstract),120349294,570,65,,
10.1109/icse.2013.6606595,On the value of user preferences in search-based software engineering: A case study in software product lines,"Abdel Salam Sayyad, T. Menzies, H. Ammar",2013 35th International Conference on Software Engineering (ICSE),2013,"Software design is a process of trading off competing objectives. If the user objective space is rich, then we should use optimizers that can fully exploit that richness. For example, this study configures software product lines (expressed as feature maps) using various search-based software engineering methods. As we increase the number of optimization objectives, we find that methods in widespread use (e.g. NSGA-II, SPEA2) perform much worse than IBEA (Indicator-Based Evolutionary Algorithm). IBEA works best since it makes most use of user preference knowledge. Hence it does better on the standard measures (hypervolume and spread) but it also generates far more products with 0% violations of domain constraints. Our conclusion is that we need to change our methods for search-based software engineering, particularly when studying complex decision spaces.",209783220,280,39,,
10.1109/tse.2018.2867847,"Software Configuration Engineering in Practice Interviews, Survey, and Systematic Literature Review","M. Sayagh, Noureddine Kerzazi, Bram Adams, Fábio Petrillo",IEEE Transactions on Software Engineering,2020,"Modern software applications are adapted to different situations (e.g., memory limits, enabling/disabling features, database credentials) by changing the values of configuration options, without any source code modifications. According to several studies, this flexibility is expensive as configuration failures represent one of the most common types of software failures. They are also hard to debug and resolve as they require a lot of effort to detect which options are misconfigured among a large number of configuration options and values, while comprehension of the code also is hampered by sprinkling conditional checks of the values of configuration options. Although researchers have proposed various approaches to help debug or prevent configuration failures, especially from the end users’ perspective, this paper takes a step back to understand the process required by practitioners to engineer the run-time configuration options in their source code, the challenges they experience as well as best practices that they have or could adopt. By interviewing 14 software engineering experts, followed by a large survey on 229 Java software engineers, we identified 9 major activities related to configuration engineering, 22 challenges faced by developers, and 24 expert recommendations to improve software configuration quality. We complemented this study by a systematic literature review to enrich the experts’ recommendations, and to identify possible solutions discussed and evaluated by the research community for the developers’ problems and challenges. We find that developers face a variety of challenges for all nine configuration engineering activities, starting from the creation of options, which generally is not planned beforehand and increases the complexity of a software system, to the non-trivial comprehension and debugging of configurations, and ending with the risky maintenance of configuration options, since developers avoid touching and changing configuration options in a mature system. We also find that researchers thus far focus primarily on testing and debugging configuration failures, leaving a large range of opportunities for future work.",160449952,83,119,,
10.1007/s10664-018-9635-4,"Test them all, is it worth it? Assessing configuration sampling on the JHipster Web development stack","A. Halin, Alexandre Nuttinck, M. Acher, Xavier Devroey, Gilles Perrouin, B. Baudry",Empirical Software Engineering,2017,(missing abstract),245729697,163,92,,
10.1109/tse.2007.70719,Skoll: A Process and Infrastructure for Distributed Continuous Quality Assurance,"A. Porter, Cemal Yilmaz, A. Memon, D. Schmidt, B. Natarajan",IEEE Transactions on Software Engineering,2007,"Software engineers increasingly emphasize agility and flexibility in their designs and development approaches. They increasingly use distributed development teams, rely on component assembly and deployment rather than green field code writing, rapidly evolve the system through incremental development and frequent updating, and use flexible product designs supporting extensive end-user customization. While agility and flexibility have many benefits, they also create an enormous number of potential system configurations built from rapidly changing component implementations. Since today's quality assurance (QA) techniques do not scale to handle highly configurable systems, we are developing and validating novel software QA processes and tools that leverage the extensive computing resources of user and developer communities in a distributed, continuous manner to improve software quality significantly. This paper provides several contributions to the study of distributed, continuous QA (DCQA). First, it shows the structure and functionality of Skoll, which is an environment that defines a generic around-the-world, around-the-clock QA process and several sophisticated tools that support this process. Second, it describes several novel QA processes built using the Skoll environment. Third, it presents two studies using Skoll: one involving user testing of the Mozilla browser and another involving continuous build, integration, and testing of the ACE+TAO communication software package. The results of our studies suggest that the Skoll environment can manage and control distributed continuous QA processes more effectively than conventional QA processes. For example, our DCQA processes rapidly identified problems that had taken the ACE+TAO developers much longer to find and several of which they had not found. Moreover, the automatic analysis of QA results provided developers information that enabled them to quickly find the root causes of problems",6642395,53,44,,
10.1109/iiswc.2009.5306794,SD-VBS: The San Diego Vision Benchmark Suite,"Sravanthi Kota Venkata, Ikkjin Ahn, Donghwan Jeon, Anshuman Gupta, Christopher Louie, Saturnino Garcia, Serge Belongie, Michael Taylor",(missing journal),2009,"In the era of multi-core, computer vision has emerged as an exciting application area which promises to continue to drive the demand for both more powerful and more energy efficient processors. Although there is still a long way to go, vision has matured significantly over the last few decades, and the list of applications that are useful to end users continues to grow. The parallelism inherent in vision applications makes them a promising workload for multi-core and many-core processors.",145522892,256,39,,
10.1007/978-3-319-90421-4_2,Towards Estimating and Predicting User Perception on Software Product Variants,"Jabier Martinez, Jean-Sébastien Sottet, Alfonso García Frey, Tegawendé F. Bissyandé, Tewfik Ziadi, Jacques Klein, Paul Temple, Mathieu Acher, Yves Le Traon",Lecture Notes in Computer Science,2018,"Estimating and predicting user subjective perceptions on software products is a challenging, yet increasingly important, endeavour. As an extreme case study, we consider the problem of exploring computer-generated art object combinations that will please the maximum number of people. Since it is not feasible to gather feedbacks for all art products because of a combinatorial explosion of possible configurations as well as resource and time limitations, the challenging objective is to rank and identify optimal art product variants that can be generated based on their average likability. We present the use of Software Product Line (SPL) techniques for gathering and leveraging user feedbacks within the boundaries of a variability model. Our approach is developed in two phases: 1) the creation of a data set using a genetic algorithm and real feedback and 2) the application of a data mining technique on this data set to create a ranking enriched with confidence metrics. We perform a case study of a real-world computer-generated art system. The results of our approach on the arts domain reveal interesting directions for the analysis of user-specific qualities of SPLs.",127868879,10,26,,
10.1016/j.infsof.2018.08.003,An extensible framework for software configuration optimization on heterogeneous computing systems: Time and energy case study,"Ivan Švogor, Ivica Crnkovic, Neven Vrček",Information and Software Technology,2019,(missing abstract),184037308,20,50,,
10.1145/3001867.3001874,Towards predicting feature defects in software product lines,"Rodrigo Queiroz, T. Berger, K. Czarnecki",FOSD,2016,"Defect-prediction techniques can enhance the quality assurance activities for software systems. For instance, they can be used to predict bugs in source files or functions. In the context of a software product line, such techniques could ideally be used for predicting defects in features or combinations of features, which would allow developers to focus quality assurance on the error-prone ones. In this preliminary case study, we investigate how defect prediction models can be used to identify defective features using machine-learning techniques. We adapt process metrics and evaluate and compare three classifiers using an open-source product line. Our results show that the technique can be effective. Our best scenario achieves an accuracy of 73 % for accurately predicting features as defective or clean using a Naive Bayes classifier. Based on the results we discuss directions for future work.",181617175,29,23,,
10.1145/1656274.1656278,The WEKA data mining software: an update,"M. Hall, Eibe Frank, G. Holmes, B. Pfahringer, P. Reutemann, I. Witten",SKDD,2009,"More than twelve years have elapsed since the first public release of WEKA. In that time, the software has been rewritten entirely from scratch, evolved substantially and now accompanies a text on data mining [35]. These days, WEKA enjoys widespread acceptance in both academia and business, has an active community, and has been downloaded more than 1.4 million times since being placed on Source-Forge in April 2000. This paper provides an introduction to the WEKA workbench, reviews the history of the project, and, in light of the recent 3.6 stable release, briefly discusses what has been added since the last stable version (Weka 3.4) released in 2003.",55048216,22895,43,,
(missing DOI),Cherrypick: adaptively unearthing the best cloud configurations for big data analytics,"Omid Alipourfard, Hongqiang Harry Liu, Jianshu Chen, Shivaram Venkataraman, Minlan Yu, Ming Zhang",Networked Systems Design and Implementation,2017,"Picking the right cloud configuration for recurring big data analytics jobs running in clouds is hard, because there can be tens of possible VM instance types and even more cluster sizes to pick from. Choosing poorly can significantly degrade performance and increase the cost to run a job by 2-3x on average, and as much as 12x in the worst-case. However, it is challenging to automatically identify the best configuration for a broad spectrum of applications and cloud configurations with low search cost. CherryPick is a system that leverages Bayesian Optimization to build performance models for various applications, and the models are just accurate enough to distinguish the best or close-to-the-best configuration from the rest with only a few test runs. Our experiments on five analytic applications in AWS EC2 show that CherryPick has a 45-90% chance to find optimal configurations, otherwise near-optimal, saving up to 75% search cost compared to existing solutions.",261373968,597,57,,
(missing DOI),Learning-Based Performance Specialization of Configurable Systems,"Paul Temple, Mathieu Acher, Jean-Marc Jézéquel, Léo Noel-Baron, José A. Galindo",HAL (Le Centre pour la Communication Scientifique Directe),2017,"A large scale configurable system typically offers thousands of options or parameters to let the engineers customize it for specific needs. Among the resulting many billions possible configurations, relating option and parameter values to desired performance is then a daunting task relying on a deep know how of the internals of the configurable system. In this paper, we propose a staged configuration process to narrow the space of possible configurations to a good approximation of those satisfying the wanted high level customer requirements. Based on an oracle (e.g. a runtime test) that tells us whether a given configuration meets the requirements (e.g. speed or memory footprint), we leverage machine learning to retrofit the acquired knowledge into a variability model of the system that can be used to automatically specialize the configurable system. We validate our approach on a set of well-known configurable software systems. Our results show that, for many different kinds of objectives and performance qualities, the approach has interesting accuracy, precision and recall after a learning stage based on a relative small number of random samples.",134855461,17,88,,
10.1109/ase.2013.6693089,Variability-aware performance prediction: A statistical learning approach,"Jianmei Guo, K. Czarnecki, S. Apel, Norbert Siegmund, A. Wasowski",2013 28th IEEE/ACM International Conference on Automated Software Engineering (ASE),2013,"Configurable software systems allow stakeholders to derive program variants by selecting features. Understanding the correlation between feature selections and performance is important for stakeholders to be able to derive a program variant that meets their requirements. A major challenge in practice is to accurately predict performance based on a small sample of measured variants, especially when features interact. We propose a variability-aware approach to performance prediction via statistical learning. The approach works progressively with random samples, without additional effort to detect feature interactions. Empirical results on six real-world case studies demonstrate an average of 94% prediction accuracy based on small random samples. Furthermore, we investigate why the approach works by a comparative analysis of performance distributions. Finally, we compare our approach to an existing technique and guide users to choose one or the other in practice.",171119922,288,35,,
10.1016/j.infsof.2015.11.004,A bibliometric analysis of 20 years of research on software product lines,"Ruben Heradio, Hector Perez-Morago, David Fernandez-Amoros, Francisco Javier Cabrerizo, Enrique Herrera-Viedma",Information & Software Technology,2016,(missing abstract),44095852,102,205,,
10.1016/j.jss.2018.01.010,An efficient method for uncertainty propagation in robust software performance estimation,"Aldeida Aleti, Catia Trubiani, André van Hoorn, Pooyan Jamshidi",arXiv: Software Engineering,2018,(missing abstract),201520862,24,86,,
(missing DOI),Feature-Oriented Software Product Lines: Concepts and Implementation,"Sven Apel, Don Batory, Christian Kstner, Gunter Saake",(missing journal),2013,"While standardization has empowered the software industry to substantially scale software development and to provide affordable software to a broad market, it often does not address smaller market segments, nor the needs and wishes of individual customers. Software product lines reconcile mass production and standardization with mass customization in software engineering. Ideally, based on a set of reusable parts, a software manufacturer can generate a software product based on the requirements of its customer. The concept of features is central to achieving this level of automation, because features bridge the gap between the requirements the customer has and the functionality a product provides. Thus features are a central concept in all phases of product-line development. The authors take a developers viewpoint, focus on the development, maintenance, and implementation of product-line variability, and especially concentrate on automated product derivation based on a users feature selection. The book consists of three parts. Part I provides a general introduction to feature-oriented software product lines, describing the product-line approach and introducing the product-line development process with its two elements of domain and application engineering. The pivotal part II covers a wide variety of implementation techniques including design patterns, frameworks, components, feature-oriented programming, and aspect-oriented programming, as well as tool-based approaches including preprocessors, build systems, version-control systems, and virtual separation of concerns. Finally, part III is devoted to advanced topics related to feature-oriented product lines like refactoring, feature interaction, and analysis tools specific to product lines. In addition, an appendix lists various helpful tools for software product-line development, along with a description of how they relate to the topics covered in this book. To tie the book together, the authors use two running examples that are well documented in the product-line literature: data management for embedded systems, and variations of graph data structures. They start every chapter by explicitly stating the respective learning goals and finish it with a set of exercises; additional teaching material is also available online. All these features make the book ideally suited for teaching both for academic classes and for professionals interested in self-study.",261020821,512,0,,
(missing DOI),Automated Search for Configurations of Deep Neural Network Architectures,"Salah Ghamizi, Maxime Cordy, Mike Papadakis, Yves Le Traon",arXiv.org,2019,"Deep Neural Networks (DNNs) are intensively used to solve a wide variety of complex problems. Although powerful, such systems require manual configuration and tuning. To this end, we view DNNs as configurable systems and propose an end-to-end framework that allows the configuration, evaluation and automated search for DNN architectures. Therefore, our contribution is threefold. First, we model the variability of DNN architectures with a Feature Model (FM) that generalizes over existing architectures. Each valid configuration of the FM corresponds to a valid DNN model that can be built and trained. Second, we implement, on top of Tensorflow, an automated procedure to deploy, train and evaluate the performance of a configured model. Third, we propose a method to search for configurations and demonstrate that it leads to good DNN models. We evaluate our method by applying it on image classification tasks (MNIST, CIFAR-10) and show that, with limited amount of computation and training, our method can identify high-performing architectures (with high accuracy). We also demonstrate that we outperform existing state-of-the-art architectures handcrafted by ML researchers. Our FM and framework have been released %and are publicly available to support replication and future research.",231094899,6,51,,
10.1145/2487575.2487629,Auto-WEKA: combined selection and hyperparameter optimization of classification algorithms,"C. Thornton, F. Hutter, H. Hoos, Kevin Leyton-Brown",Knowledge Discovery and Data Mining,2012,"Many different machine learning algorithms exist; taking into account each algorithm's hyperparameters, there is a staggeringly large number of possible alternatives overall. We consider the problem of simultaneously selecting a learning algorithm and setting its hyperparameters, going beyond previous work that attacks these issues separately. We show that this problem can be addressed by a fully automated approach, leveraging recent innovations in Bayesian optimization. Specifically, we consider a wide range of feature selection techniques (combining 3 search and 8 evaluator methods) and all classification approaches implemented in WEKA's standard distribution, spanning 2 ensemble methods, 10 meta-methods, 27 base classifiers, and hyperparameter settings for each classifier. On each of 21 popular datasets from the UCI repository, the KDD Cup 09, variants of the MNIST dataset and CIFAR-10, we show classification performance often much better than using standard selection and hyperparameter optimization methods. We hope that our approach will help non-expert users to more effectively identify machine learning algorithms and hyperparameter settings appropriate to their applications, and hence to achieve improved performance.",276738262,2013,54,,
10.1145/2487575.2487629,Auto-WEKA,"Chris Thornton, Frank Hutter, Holger H. Hoos, Kevin Leyton-Brown",(missing journal),2013,"Many different machine learning algorithms exist; taking into account each algorithm's hyperparameters, there is a staggeringly large number of possible alternatives overall. We consider the problem of simultaneously selecting a learning algorithm and setting its hyperparameters, going beyond previous work that attacks these issues separately. We show that this problem can be addressed by a fully automated approach, leveraging recent innovations in Bayesian optimization. Specifically, we consider a wide range of feature selection techniques (combining 3 search and 8 evaluator methods) and all classification approaches implemented in WEKA's standard distribution, spanning 2 ensemble methods, 10 meta-methods, 27 base classifiers, and hyperparameter settings for each classifier. On each of 21 popular datasets from the UCI repository, the KDD Cup 09, variants of the MNIST dataset and CIFAR-10, we show classification performance often much better than using standard selection and hyperparameter optimization methods. We hope that our approach will help non-expert users to more effectively identify machine learning algorithms and hyperparameter settings appropriate to their applications, and hence to achieve improved performance.",258681826,2049,54,,
10.1007/s10664-017-9573-6,Data-efficient performance learning for configurable systems,"Jianmei Guo, Dingyu Yang, Norbert Siegmund, Sven Apel, Atrisha Sarkar, Pavel Valov, Krzysztof Czarnecki, Andrzej Wasowski, Huiqun Yu",Empirical Software Engineering,2018,"Many software systems today are configurable, offering customization of functionality by feature selection. Understanding how performance varies in terms of feature selection is key for selecting appropriate configurations that meet a set of given requirements. Due to a huge configuration space and the possibly high cost of performance measurement, it is usually not feasible to explore the entire configuration space of a configurable system exhaustively. It is thus a major challenge to accurately predict performance based on a small sample of measured system variants. To address this challenge, we propose a data-efficient learning approach, called DECART, that combines several techniques of machine learning and statistics for performance prediction of configurable systems. DECART builds, validates, and determines a prediction model based on an available sample of measured system variants. Empirical results on 10 real-world configurable systems demonstrate the effectiveness and practicality of DECART. In particular, DECART achieves a prediction accuracy of 90% or higher based on a small sample, whose size is linear in the number of features. In addition, we propose a sample quality metric and introduce a quantitative analysis of the quality of a sample for performance prediction.",146066448,183,67,,
10.1145/2885497,Patterns in the Chaos—A Study of Performance Variation and Predictability in Public IaaS Clouds,"Philipp Leitner, Jürgen Cito",ACM Transactions on Internet Technology,2016,"Benchmarking the performance of public cloud providers is a common research topic. Previous work has already extensively evaluated the performance of different cloud platforms for different use cases, and under different constraints and experiment setups. In this article, we present a principled, large-scale literature review to collect and codify existing research regarding the predictability of performance in public Infrastructure-as-a-Service (IaaS) clouds. We formulate 15 hypotheses relating to the nature of performance variations in IaaS systems, to the factors of influence of performance variations, and how to compare different instance types. In a second step, we conduct extensive real-life experimentation on four cloud providers to empirically validate those hypotheses. We show that there are substantial differences between providers. Hardware heterogeneity is today less prevalent than reported in earlier research, while multitenancy has a dramatic impact on performance and predictability, but only for some cloud providers. We were unable to discover a clear impact of the time of the day or the day of the week on cloud performance.",260932616,285,86,,
10.1016/j.jss.2011.06.026,A genetic algorithm for optimized feature selection with resource constraints in software product lines,"Jianmei Guo, Jules White, Guangxin Wang, Jian Li, Yinglin Wang",Journal of Systems and Software,2011,(missing abstract),197253151,228,48,,
10.1016/j.is.2010.01.001,Automated analysis of feature models 20 years later: A literature review,"David Benavides, Sergio Segura, Antonio Ruiz-Cortés",Information Systems,2010,(missing abstract),174967221,1470,129,,
10.1145/1529282.1529511,Boosting the performance of computing systems through adaptive configuration tuning,"Haifeng Chen, G. Jiang, Hui Zhang, K. Yoshihira",SAC '09,2009,"Good system performance depends on the correct setting of its configuration parameters. It is observed that such optimal configuration relies on the incoming workload of the system. In this paper, we utilize the Markov decision process (MDP) theory and present a reinforcement learning strategy to discover the complex relationship between the system workload and the corresponding optimal configuration. Considering the limitations of current reinforcement learning algorithms used in system management, we present a different learning architecture to facilitate the configuration tuning task which includes two units: the actor and critic. While the actor realizes a stochastic policy that maps the system state to the corresponding configuration setting, the critic uses a value function to provide the reinforcement feedback to the actor. Both the actor and critic are implemented by multiple layer neural networks, and the error back-propagation algorithm is used to adjust the network weights based on the temporal difference error produced in the learning. Experimental results demonstrate that the proposed learning process can identify the correct configuration tuning rule which in turn improves the system performance significantly.",41462780,30,18,,
10.1145/1272998.1273020,Automatic configuration of internet services,"Wei Zheng, Ricardo Bianchini, Thu D. Nguyen",Operating Systems Review,2007,"Recent research has found that operators frequently misconfigure Internet services, causing various availability and performance problems. In this paper, we propose a software infrastructure that eliminates several types of misconfiguration by automating the generation of configuration files in Internet services, even as the services evolve. The infrastructure comprises a custom scripting language, configuration file templates, communicating runtime monitors, and heuristic algorithms to detect dependencies between configuration parameters and select ideal configurations. To demonstrate our infrastructure experimentally, we apply it to a realistic online auction service. Our results show that the infrastructure can simplify operation significantly while eliminating 58% of the misconfigurations found in a previous study of the same service. Furthermore, our results show that the infrastructure can efficiently determine the configuration parameters that lead to high performance as the service evolves through a hardware upgrade and the scheduled maintenance of a few nodes.",93855933,108,24,,
10.1109/tr.2016.2630503,The Effect of Dimensionality Reduction on Software Vulnerability Prediction Models,"Jeff Stuckman, J. Walden, R. Scandariato",IEEE Transactions on Reliability,2017,"Statistical prediction models can be an effective technique to identify vulnerable components in large software projects. Two aspects of vulnerability prediction models have a profound impact on their performance: 1) the features (i.e., the characteristics of the software) that are used as predictors and 2) the way those features are used in the setup of the statistical learning machinery. In a previous work, we compared models based on two different types of features: software metrics and term frequencies (text mining features). In this paper, we broaden the set of models we compare by investigating an array of techniques for the manipulation of said features. These techniques fall under the umbrella of dimensionality reduction and have the potential to improve the ability of a prediction model to localize vulnerabilities. We explore the role of dimensionality reduction through a series of cross-validation and cross-project prediction experiments. Our results show that in the case of software metrics, a dimensionality reduction technique based on confirmatory factor analysis provided an advantage when performing cross-project prediction, yielding the best F-measure for the predictions in five out of six cases. In the case of text mining, feature selection can make the prediction computationally faster, but no dimensionality reduction technique provided any other notable advantage.",45845227,68,68,,
10.1109/tse.2013.53,Reducing Masking Effects in CombinatorialInteraction Testing: A Feedback DrivenAdaptive Approach,"Cemal Yilmaz, Emine Dumlu, Myra B. Cohen, A. Porter",IEEE Transactions on Software Engineering,2014,"The configuration spaces of modern software systems are too large to test exhaustively. Combinatorial interaction testing (CIT) approaches, such as covering arrays, systematically sample the configuration space and test only the selected configurations. The basic justification for CIT approaches is that they can cost-effectively exercise all system behaviors caused by the settings of t or fewer options. We conjecture, however, that in practice some of these behaviors are not actually tested because of unanticipated masking effects - test case failures that perturb system execution so as to prevent some behaviors from being exercised. While prior research has identified this problem, most solutions require knowing the masking effects a priori. In practice this is impractical, if not impossible. In this work, we reduce the harmful consequences of masking effects. First we define a novel interaction testing criterion, which aims to ensure that each test case has a fair chance to test all valid t-way combinations of option settings. We then introduce a feedback driven adaptive combinatorial testing process (FDA-CIT) to materialize this criterion in practice. At each iteration of FDA-CIT, we detect potential masking effects, heuristically isolate their likely causes (i.e., fault characterization), and then generate new samples that allow previously masked combinations to be tested in configurations that avoid the likely failure causes. The iterations end when the new interaction testing criterion has been satisfied. This paper compares two different fault characterization approaches - an integral part of the proposed approach, and empirically assesses their effectiveness and efficiency in removing masking effects on two widely used open source software systems. It also compares FDA-CIT against error locating arrays, a state of the art approach for detecting and locating failures. Furthermore, the scalability of the proposed approach is evaluated by comparing it with perfect test scenarios, in which all masking effects are known a priori. Our results suggest that masking effects do exist in practice, and that our approach provides a promising and efficient way to work around them, without requiring that masking effects be known a priori.",35358172,56,54,,
